,postcode,locality,state,long,lat,SA2_MAINCODE_2016,SA2_NAME_2016,lgaregion
1071,3351,SCARSDALE,VIC,143.637463,-37.758248,201031015.0,Golden Plains - North,Southern Grampians
1072,3351,SMYTHES CREEK,VIC,143.637463,-37.758248,201011006.0,Delacombe,Southern Grampians
1073,3351,SMYTHESDALE,VIC,143.637463,-37.758248,201031015.0,Golden Plains - North,Southern Grampians
1074,3351,SNAKE VALLEY,VIC,143.637463,-37.758248,201031014.0,Beaufort,Southern Grampians
1075,3351,SPRINGDALLAH,VIC,143.637463,-37.758248,201031015.0,Golden Plains - North,Southern Grampians
1076,3351,STAFFORDSHIRE REEF,VIC,143.637463,-37.758248,201031015.0,Golden Plains - North,Southern Grampians
1077,3351,STREATHAM,VIC,143.637463,-37.758248,215011387.0,Ararat Region,Southern Grampians
1078,3351,WALLINDUC,VIC,143.637463,-37.758248,201031015.0,Golden Plains - North,Southern Grampians
1079,3351,WESTMERE,VIC,143.637463,-37.758248,215011387.0,Ararat Region,Southern Grampians
1080,3352,ADDINGTON,VIC,143.662387,-37.482132,201021010.0,Creswick - Clunes,Pyrenees
1081,3352,BALLARAT ROADSIDE DELIVERY,VIC,143.662387,-37.482132,201011002.0,Ballarat,Pyrenees
1082,3352,BARKSTEAD,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1083,3352,BLOWHARD,VIC,143.662387,-37.482132,201021010.0,Creswick - Clunes,Pyrenees
1084,3352,BOLWARRAH,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1085,3352,BONSHAW,VIC,143.813696,-37.60335408,201011006.0,Delacombe,Pyrenees
1086,3352,BREWSTER,VIC,143.662387,-37.482132,201031014.0,Beaufort,Pyrenees
1087,3352,BULLAROOK,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1088,3352,BUNGAREE,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1089,3352,BUNKERS HILL,VIC,143.662387,-37.482132,201011006.0,Delacombe,Pyrenees
1090,3352,BURRUMBEET,VIC,143.662387,-37.482132,201031014.0,Beaufort,Pyrenees
1091,3352,CAMBRIAN HILL,VIC,143.662387,-37.482132,201011007.0,Smythes Creek,Pyrenees
1092,3352,CARDIGAN,VIC,143.662387,-37.482132,201011001.0,Alfredton,Pyrenees
1093,3352,CARDIGAN VILLAGE,VIC,143.662387,-37.482132,201011001.0,Alfredton,Pyrenees
1094,3352,CHAPEL FLAT,VIC,143.662387,-37.482132,201011003.0,Ballarat - North,Pyrenees
1095,3352,CLARENDON,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1096,3352,CLARETOWN,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1097,3352,CLARKES HILL,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1098,3352,CORINDHAP,VIC,143.662387,-37.482132,203011035.0,Golden Plains - South,Pyrenees
1099,3352,DEAN,VIC,143.662387,-37.482132,201021010.0,Creswick - Clunes,Pyrenees
1100,3352,DEREEL,VIC,143.662387,-37.482132,203011035.0,Golden Plains - South,Pyrenees
1101,3352,DUNNSTOWN,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1102,3352,DURHAM LEAD,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1103,3352,ENFIELD,VIC,143.662387,-37.482132,201031015.0,Golden Plains - North,Pyrenees
1104,3352,ERCILDOUNE,VIC,143.662387,-37.482132,201031014.0,Beaufort,Pyrenees
1105,3352,GARIBALDI,VIC,143.662387,-37.482132,201031015.0,Golden Plains - North,Pyrenees
1106,3352,GLEN PARK,VIC,143.662387,-37.482132,201011003.0,Ballarat - North,Pyrenees
1107,3352,GLENBRAE,VIC,143.662387,-37.482132,201031013.0,Avoca,Pyrenees
1108,3352,GONG GONG,VIC,143.662387,-37.482132,201011003.0,Ballarat - North,Pyrenees
1109,3352,GRENVILLE,VIC,143.662387,-37.482132,201031015.0,Golden Plains - North,Pyrenees
1110,3352,INVERMAY,VIC,143.662387,-37.482132,201011003.0,Ballarat - North,Pyrenees
1111,3352,LAL LAL,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1112,3352,LAMPLOUGH,VIC,143.662387,-37.482132,201031013.0,Avoca,Pyrenees
1113,3352,LANGI KAL KAL,VIC,143.662387,-37.482132,201031014.0,Beaufort,Pyrenees
1114,3352,LEARMONTH,VIC,143.662387,-37.482132,201021010.0,Creswick - Clunes,Pyrenees
1115,3352,LEIGH CREEK,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1116,3352,LEXTON,VIC,143.662387,-37.482132,201031013.0,Avoca,Pyrenees
1117,3352,MAGPIE,VIC,143.662387,-37.482132,201011005.0,Buninyong,Pyrenees
1118,3352,MILLBROOK,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1119,3352,MINERS REST,VIC,143.662387,-37.482132,201011008.0,Wendouree - Miners Rest,Pyrenees
1120,3352,MITCHELL PARK,VIC,143.662387,-37.482132,201011008.0,Wendouree - Miners Rest,Pyrenees
1121,3352,MOLLONGGHIP,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1122,3352,MOUNT BOLTON,VIC,143.662387,-37.482132,201021010.0,Creswick - Clunes,Pyrenees
1123,3352,MOUNT EGERTON,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1124,3352,MOUNT MERCER,VIC,143.662387,-37.482132,203011035.0,Golden Plains - South,Pyrenees
1125,3352,MOUNT MITCHELL,VIC,143.662387,-37.482132,201031013.0,Avoca,Pyrenees
1126,3352,MOUNT ROWAN,VIC,143.662387,-37.482132,201011008.0,Wendouree - Miners Rest,Pyrenees
1127,3352,NAPOLEONS,VIC,143.662387,-37.482132,201031015.0,Golden Plains - North,Pyrenees
1128,3352,NAVIGATORS,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1129,3352,POOTILLA,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1130,3352,SCOTCHMANS LEAD,VIC,143.662387,-37.482132,201011005.0,Buninyong,Pyrenees
1131,3352,SCOTSBURN,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1132,3352,SPRINGBANK,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1133,3352,SULKY,VIC,143.662387,-37.482132,201021010.0,Creswick - Clunes,Pyrenees
1134,3352,WALLACE,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1135,3352,WARRENHEIP,VIC,143.662387,-37.482132,201011003.0,Ballarat - North,Pyrenees
1136,3352,WATTLE FLAT,VIC,143.662387,-37.482132,201021010.0,Creswick - Clunes,Pyrenees
1137,3352,WAUBRA,VIC,143.662387,-37.482132,201031013.0,Avoca,Pyrenees
1138,3352,WEATHERBOARD,VIC,143.662387,-37.482132,201021010.0,Creswick - Clunes,Pyrenees
1139,3352,WERNETH,VIC,143.662387,-37.482132,201031015.0,Golden Plains - North,Pyrenees
1140,3352,WINDERMERE,VIC,143.662387,-37.482132,201021010.0,Creswick - Clunes,Pyrenees
1141,3352,YENDON,VIC,143.662387,-37.482132,201021012.0,Gordon (Vic.),Pyrenees
1142,3353,BALLARAT,VIC,144.835743,-37.7778,201011002.0,Ballarat,Moorabool
1143,3354,BAKERY HILL,VIC,143.867158,-37.560917,201011002.0,Ballarat,Mount Alexander
1144,3354,BALLARAT MC,VIC,143.867158,-37.560917,201011002.0,Ballarat,Mount Alexander
1145,3355,LAKE GARDENS,VIC,143.82561,-37.530285,201011002.0,Ballarat,Ballarat
1146,3355,MITCHELL PARK,VIC,143.82561,-37.530285,201011008.0,Wendouree - Miners Rest,Ballarat
1147,3355,WENDOUREE,VIC,143.82561,-37.530285,201011008.0,Wendouree - Miners Rest,Ballarat
1148,3355,WENDOUREE VILLAGE,VIC,143.82561,-37.530285,201011008.0,Wendouree - Miners Rest,Ballarat
1149,3356,BONSHAW,VIC,143.82846,-37.592283,201011006.0,Delacombe,Golden Plains
1150,3356,DELACOMBE,VIC,143.82846,-37.592283,201011006.0,Delacombe,Golden Plains
1151,3356,SEBASTOPOL,VIC,143.82846,-37.592283,201011004.0,Ballarat - South,Golden Plains
1152,3357,BUNINYONG,VIC,143.883416,-37.653945,201011005.0,Buninyong,Moorabool
1153,3357,SCOTSMANS LEAD,VIC,143.883416,-37.653945,201011005.0,Buninyong,Moorabool
1154,3357,YARROWEE,VIC,143.883416,-37.653945,203011035.0,Golden Plains - South,Moorabool
1155,3358,WINTER VALLEY,VIC,143.7928013,-37.58012926,210021235.0,Romsey,Mount Alexander
1156,3360,HAPPY VALLEY,VIC,143.5955266,-37.72758817,201031015.0,Golden Plains - North,Pyrenees
1157,3360,LINTON,VIC,143.51253,-37.779677,201031015.0,Golden Plains - North,Pyrenees
1158,3360,MANNIBADAR,VIC,143.51253,-37.779677,201031015.0,Golden Plains - North,Pyrenees
1159,3360,PITTONG,VIC,143.51253,-37.779677,217031474.0,Corangamite - North,Pyrenees
1160,3360,WILLOWVALE,VIC,143.51253,-37.779677,201031015.0,Golden Plains - North,Pyrenees
1161,3361,BRADVALE,VIC,143.373089,-37.752643,217031474.0,Corangamite - North,Pyrenees
1162,3361,CARRANBALLAC,VIC,143.373089,-37.752643,201031014.0,Beaufort,Pyrenees
1163,3361,SKIPTON,VIC,143.373089,-37.752643,217031474.0,Corangamite - North,Pyrenees
1164,3363,CRESWICK,VIC,143.88637,-37.420588,201021010.0,Creswick - Clunes,Moorabool
