,Year,Quarter,Region,Suburb,Median
7792,2013,2,Outer Western Melbourne,Keilor East-Avondale Heights,360.0
7793,2013,2,Outer Western Melbourne,Melton,270.0
7794,2013,2,Outer Western Melbourne,Newport-Spotswood,390.0
7795,2013,2,Outer Western Melbourne,St Albans-Deer Park,290.0
7796,2013,2,Outer Western Melbourne,Sunshine,290.0
7797,2013,2,Outer Western Melbourne,Sydenham,340.0
7798,2013,2,Outer Western Melbourne,Werribee-Hoppers Crossing,290.0
7799,2013,2,Outer Western Melbourne,West Footscray,320.0
7800,2013,2,Outer Western Melbourne,Williamstown,450.0
7801,2013,2,Outer Western Melbourne,Yarraville-Seddon,380.0
7802,2013,2,North Western Melbourne,Broadmeadows-Roxburgh Park,310.0
7803,2013,2,North Western Melbourne,Brunswick,400.0
7804,2013,2,North Western Melbourne,Coburg-Pascoe Vale South,375.0
7805,2013,2,North Western Melbourne,Craigieburn,320.0
7806,2013,2,North Western Melbourne,East Brunswick,410.0
7807,2013,2,North Western Melbourne,Essendon,350.0
7808,2013,2,North Western Melbourne,Gladstone Park-Tullamarine,320.0
7809,2013,2,North Western Melbourne,Keilor,365.0
7810,2013,2,North Western Melbourne,Moonee Ponds-Ascot Vale,390.0
7811,2013,2,North Western Melbourne,Oak Park-Glenroy-Fawkner,320.0
7812,2013,2,North Western Melbourne,Pascoe Vale-Coburg North,340.0
7813,2013,2,North Western Melbourne,Sunbury,310.0
7814,2013,2,North Western Melbourne,West Brunswick,327.0
7815,2013,2,North Eastern Melbourne,Bundoora-Greensborough-Hurstbridge,340.0
7816,2013,2,North Eastern Melbourne,Eltham-Research-Montmorency,370.0
7817,2013,2,North Eastern Melbourne,Fairfield-Alphington,340.0
7818,2013,2,North Eastern Melbourne,Heidelberg-Heidelberg West,350.0
7819,2013,2,North Eastern Melbourne,Ivanhoe-Ivanhoe East,380.0
7820,2013,2,North Eastern Melbourne,Mill Park-Epping,330.0
7821,2013,2,North Eastern Melbourne,Northcote,440.0
7822,2013,2,North Eastern Melbourne,Preston,355.0
7823,2013,2,North Eastern Melbourne,Reservoir,320.0
7824,2013,2,North Eastern Melbourne,Thomastown-Lalor,310.0
7825,2013,2,North Eastern Melbourne,Thornbury,330.0
7826,2013,2,North Eastern Melbourne,Whittlesea,330.0
7827,2013,2,Outer Eastern Melbourne,Bayswater,320.0
7828,2013,2,Outer Eastern Melbourne,Boronia,330.0
7829,2013,2,Outer Eastern Melbourne,Croydon-Lilydale,340.0
7830,2013,2,Outer Eastern Melbourne,Ferntree Gully,335.0
7831,2013,2,Outer Eastern Melbourne,Ringwood,330.0
7832,2013,2,Outer Eastern Melbourne,Rowville,400.0
7833,2013,2,Outer Eastern Melbourne,Wantirna-Scoresby,370.0
7834,2013,2,Outer Eastern Melbourne,Yarra Ranges,325.0
7835,2013,2,South Eastern Melbourne,Berwick,350.0
7836,2013,2,South Eastern Melbourne,Cranbourne,330.0
7837,2013,2,South Eastern Melbourne,Dandenong,290.0
7838,2013,2,South Eastern Melbourne,Dandenong North-Endeavour Hills,300.0
7839,2013,2,South Eastern Melbourne,Narre Warren-Hampton Park,330.0
7840,2013,2,South Eastern Melbourne,Noble Park,300.0
7841,2013,2,South Eastern Melbourne,Pakenham,300.0
7842,2013,2,South Eastern Melbourne,Springvale,320.0
7843,2013,2,Mornington Peninsula,Dromana-Portsea,300.0
7844,2013,2,Mornington Peninsula,Frankston,300.0
7845,2013,2,Mornington Peninsula,Hastings-Flinders,300.0
7846,2013,2,Mornington Peninsula,Mt Eliza-Mornington-Mt Martha,380.0
7847,2013,2,Mornington Peninsula,Seaford-Carrum Downs,315.0
7848,2013,2,Geelong,Belmont-Grovedale,325.0
7849,2013,2,Geelong,Corio,250.0
7850,2013,2,Geelong,Geelong-Newcombe,295.0
7851,2013,2,Geelong,Herne Hill-Geelong West,290.0
7852,2013,2,Geelong,Lara,325.0
7853,2013,2,Geelong,Newtown,310.0
7854,2013,2,Geelong,North Geelong,295.0
7855,2013,2,Ballarat,Ballarat,260.0
7856,2013,2,Ballarat,Mount Clear-Buninyong,290.0
7857,2013,2,Ballarat,Sebastopol-Delacombe,250.0
7858,2013,2,Ballarat,Wendouree-Alfredton,275.0
7859,2013,2,Bendigo,Bendigo,275.0
7860,2013,2,Bendigo,Flora Hill-Bendigo East,270.0
7861,2013,2,Bendigo,Golden Square-Kangaroo Flat,280.0
7862,2013,2,Bendigo,North Bendigo,280.0
7863,2013,2,Other Regional Centres,Bairnsdale,260.0
7864,2013,2,Other Regional Centres,Benalla,210.0
7865,2013,2,Other Regional Centres,Castlemaine,300.0
7866,2013,2,Other Regional Centres,Echuca,250.0
7867,2013,2,Other Regional Centres,Hamilton,230.0
7868,2013,2,Other Regional Centres,Horsham,230.0
7869,2013,2,Other Regional Centres,Mildura,240.0
7870,2013,2,Other Regional Centres,Moe-Newborough,190.0
7871,2013,2,Other Regional Centres,Morwell,185.0
7872,2013,2,Other Regional Centres,Ocean Grove-Barwon Heads,350.0
7873,2013,2,Other Regional Centres,Portland,230.0
7874,2013,2,Other Regional Centres,Sale-Maffra,245.0
7875,2013,2,Other Regional Centres,Seymour,211.0
7876,2013,2,Other Regional Centres,Shepparton,250.0
7877,2013,2,Other Regional Centres,Swan Hill,220.0
7878,2013,2,Other Regional Centres,Torquay,390.0
7879,2013,2,Other Regional Centres,Traralgon,250.0
7880,2013,2,Other Regional Centres,Wanagaratta,230.0
7881,2013,2,Other Regional Centres,Warragul,270.0
7882,2013,2,Other Regional Centres,Warrnambool,280.0
7883,2013,2,Other Regional Centres,Wodonga,270.0
7884,2013,3,Inner Melbourne,Albert Park-Middle Park-West St Kilda,451.0
7885,2013,3,Inner Melbourne,Armadale,395.0
7886,2013,3,Inner Melbourne,Carlton North,500.0
7887,2013,3,Inner Melbourne,Carlton-Parkville,346.0
7888,2013,3,Inner Melbourne,CBD-St Kilda Rd,440.0
7889,2013,3,Inner Melbourne,Collingwood-Abbotsford,470.0
7890,2013,3,Inner Melbourne,Docklands,510.0
7891,2013,3,Inner Melbourne,East Melbourne,460.0
7892,2013,3,Inner Melbourne,East St Kilda,360.0
7893,2013,3,Inner Melbourne,Elwood,390.0
7894,2013,3,Inner Melbourne,Fitzroy,495.0
7895,2013,3,Inner Melbourne,Fitzroy North-Clifton Hill,490.0
7896,2013,3,Inner Melbourne,Flemington-Kensington,385.0
7897,2013,3,Inner Melbourne,North Melbourne-West Melbourne,395.0
7898,2013,3,Inner Melbourne,Port Melbourne,520.0
7899,2013,3,Inner Melbourne,Prahran-Windsor,380.0
7900,2013,3,Inner Melbourne,Richmond-Burnley,480.0
7901,2013,3,Inner Melbourne,South Melbourne,495.0
7902,2013,3,Inner Melbourne,South Yarra,410.0
7903,2013,3,Inner Melbourne,Southbank,500.0
7904,2013,3,Inner Melbourne,St Kilda,380.0
7905,2013,3,Inner Melbourne,Toorak,445.0
7906,2013,3,Inner Eastern Melbourne,Balwyn,470.0
7907,2013,3,Inner Eastern Melbourne,Blackburn,380.0
7908,2013,3,Inner Eastern Melbourne,Box Hill,353.0
7909,2013,3,Inner Eastern Melbourne,Bulleen-Templestowe-Doncaster,420.0
7910,2013,3,Inner Eastern Melbourne,Burwood-Ashburton,400.0
7911,2013,3,Inner Eastern Melbourne,Camberwell-Glen Iris,425.0
7912,2013,3,Inner Eastern Melbourne,Canterbury-Surrey Hills-Mont Albert,435.0
7913,2013,3,Inner Eastern Melbourne,Chadstone-Oakleigh,380.0
7914,2013,3,Inner Eastern Melbourne,Clayton,345.0
7915,2013,3,Inner Eastern Melbourne,Doncaster East-Donvale,420.0
7916,2013,3,Inner Eastern Melbourne,East Hawthorn,395.0
7917,2013,3,Inner Eastern Melbourne,Glen Waverley-Mulgrave,420.0
7918,2013,3,Inner Eastern Melbourne,Hawthorn,350.0
7919,2013,3,Inner Eastern Melbourne,Kew,450.0
7920,2013,3,Inner Eastern Melbourne,Mount Waverley,415.0
7921,2013,3,Inner Eastern Melbourne,Nunawading-Mitcham,360.0
7922,2013,3,Inner Eastern Melbourne,Vermont-Forest Hill-Burwood East,390.0
7923,2013,3,Southern Melbourne,Aspendale-Chelsea-Carrum,360.0
7924,2013,3,Southern Melbourne,Bentleigh,410.0
7925,2013,3,Southern Melbourne,Brighton,620.0
7926,2013,3,Southern Melbourne,Brighton East,570.0
7927,2013,3,Southern Melbourne,Carnegie,350.0
7928,2013,3,Southern Melbourne,Caulfield,385.0
7929,2013,3,Southern Melbourne,Cheltenham,375.0
7930,2013,3,Southern Melbourne,Elsternwick,390.0
7931,2013,3,Southern Melbourne,Hampton-Beaumaris,495.0
7932,2013,3,Southern Melbourne,Malvern,420.0
7933,2013,3,Southern Melbourne,Malvern East,368.0
7934,2013,3,Southern Melbourne,Mentone-Parkdale-Mordialloc,360.0
7935,2013,3,Southern Melbourne,Murrumbeena-Hughesdale,365.0
7936,2013,3,Outer Western Melbourne,Altona,340.0
7937,2013,3,Outer Western Melbourne,Footscray,325.0
7938,2013,3,Outer Western Melbourne,Keilor East-Avondale Heights,365.0
7939,2013,3,Outer Western Melbourne,Melton,270.0
7940,2013,3,Outer Western Melbourne,Newport-Spotswood,395.0
7941,2013,3,Outer Western Melbourne,St Albans-Deer Park,295.0
7942,2013,3,Outer Western Melbourne,Sunshine,290.0
7943,2013,3,Outer Western Melbourne,Sydenham,340.0
7944,2013,3,Outer Western Melbourne,Werribee-Hoppers Crossing,290.0
7945,2013,3,Outer Western Melbourne,West Footscray,320.0
7946,2013,3,Outer Western Melbourne,Williamstown,450.0
7947,2013,3,Outer Western Melbourne,Yarraville-Seddon,375.0
7948,2013,3,North Western Melbourne,Broadmeadows-Roxburgh Park,310.0
7949,2013,3,North Western Melbourne,Brunswick,400.0
7950,2013,3,North Western Melbourne,Coburg-Pascoe Vale South,380.0
7951,2013,3,North Western Melbourne,Craigieburn,320.0
7952,2013,3,North Western Melbourne,East Brunswick,420.0
7953,2013,3,North Western Melbourne,Essendon,350.0
7954,2013,3,North Western Melbourne,Gladstone Park-Tullamarine,320.0
7955,2013,3,North Western Melbourne,Keilor,373.0
7956,2013,3,North Western Melbourne,Moonee Ponds-Ascot Vale,385.0
7957,2013,3,North Western Melbourne,Oak Park-Glenroy-Fawkner,320.0
7958,2013,3,North Western Melbourne,Pascoe Vale-Coburg North,340.0
7959,2013,3,North Western Melbourne,Sunbury,320.0
7960,2013,3,North Western Melbourne,West Brunswick,320.0
7961,2013,3,North Eastern Melbourne,Bundoora-Greensborough-Hurstbridge,340.0
7962,2013,3,North Eastern Melbourne,Eltham-Research-Montmorency,365.0
7963,2013,3,North Eastern Melbourne,Fairfield-Alphington,345.0
7964,2013,3,North Eastern Melbourne,Heidelberg-Heidelberg West,350.0
7965,2013,3,North Eastern Melbourne,Ivanhoe-Ivanhoe East,390.0
7966,2013,3,North Eastern Melbourne,Mill Park-Epping,330.0
7967,2013,3,North Eastern Melbourne,Northcote,440.0
7968,2013,3,North Eastern Melbourne,Preston,355.0
7969,2013,3,North Eastern Melbourne,Reservoir,320.0
7970,2013,3,North Eastern Melbourne,Thomastown-Lalor,310.0
7971,2013,3,North Eastern Melbourne,Thornbury,330.0
7972,2013,3,North Eastern Melbourne,Whittlesea,330.0
7973,2013,3,Outer Eastern Melbourne,Bayswater,330.0
7974,2013,3,Outer Eastern Melbourne,Boronia,330.0
7975,2013,3,Outer Eastern Melbourne,Croydon-Lilydale,340.0
7976,2013,3,Outer Eastern Melbourne,Ferntree Gully,340.0
7977,2013,3,Outer Eastern Melbourne,Ringwood,335.0
7978,2013,3,Outer Eastern Melbourne,Rowville,400.0
7979,2013,3,Outer Eastern Melbourne,Wantirna-Scoresby,375.0
7980,2013,3,Outer Eastern Melbourne,Yarra Ranges,330.0
7981,2013,3,South Eastern Melbourne,Berwick,350.0
7982,2013,3,South Eastern Melbourne,Cranbourne,335.0
7983,2013,3,South Eastern Melbourne,Dandenong,295.0
7984,2013,3,South Eastern Melbourne,Dandenong North-Endeavour Hills,310.0
7985,2013,3,South Eastern Melbourne,Narre Warren-Hampton Park,330.0
7986,2013,3,South Eastern Melbourne,Noble Park,300.0
7987,2013,3,South Eastern Melbourne,Pakenham,305.0
7988,2013,3,South Eastern Melbourne,Springvale,320.0
7989,2013,3,Mornington Peninsula,Dromana-Portsea,300.0
7990,2013,3,Mornington Peninsula,Frankston,300.0
7991,2013,3,Mornington Peninsula,Hastings-Flinders,300.0
7992,2013,3,Mornington Peninsula,Mt Eliza-Mornington-Mt Martha,390.0
7993,2013,3,Mornington Peninsula,Seaford-Carrum Downs,319.0
7994,2013,3,Geelong,Belmont-Grovedale,320.0
7995,2013,3,Geelong,Corio,250.0
7996,2013,3,Geelong,Geelong-Newcombe,295.0
7997,2013,3,Geelong,Herne Hill-Geelong West,285.0
7998,2013,3,Geelong,Lara,325.0
7999,2013,3,Geelong,Newtown,305.0
8000,2013,3,Geelong,North Geelong,295.0
8001,2013,3,Ballarat,Ballarat,260.0
8002,2013,3,Ballarat,Mount Clear-Buninyong,290.0
8003,2013,3,Ballarat,Sebastopol-Delacombe,253.0
8004,2013,3,Ballarat,Wendouree-Alfredton,279.0
8005,2013,3,Bendigo,Bendigo,273.0
8006,2013,3,Bendigo,Flora Hill-Bendigo East,275.0
8007,2013,3,Bendigo,Golden Square-Kangaroo Flat,280.0
8008,2013,3,Bendigo,North Bendigo,280.0
8009,2013,3,Other Regional Centres,Bairnsdale,260.0
8010,2013,3,Other Regional Centres,Benalla,215.0
8011,2013,3,Other Regional Centres,Castlemaine,300.0
8012,2013,3,Other Regional Centres,Echuca,255.0
8013,2013,3,Other Regional Centres,Hamilton,230.0
8014,2013,3,Other Regional Centres,Horsham,235.0
8015,2013,3,Other Regional Centres,Mildura,240.0
8016,2013,3,Other Regional Centres,Moe-Newborough,190.0
8017,2013,3,Other Regional Centres,Morwell,185.0
8018,2013,3,Other Regional Centres,Ocean Grove-Barwon Heads,350.0
8019,2013,3,Other Regional Centres,Portland,230.0
8020,2013,3,Other Regional Centres,Sale-Maffra,250.0
8021,2013,3,Other Regional Centres,Seymour,220.0
8022,2013,3,Other Regional Centres,Shepparton,250.0
8023,2013,3,Other Regional Centres,Swan Hill,220.0
8024,2013,3,Other Regional Centres,Torquay,400.0
8025,2013,3,Other Regional Centres,Traralgon,260.0
8026,2013,3,Other Regional Centres,Wanagaratta,240.0
8027,2013,3,Other Regional Centres,Warragul,270.0
8028,2013,3,Other Regional Centres,Warrnambool,280.0
8029,2013,3,Other Regional Centres,Wodonga,270.0
8030,2013,4,Inner Melbourne,Albert Park-Middle Park-West St Kilda,460.0
8031,2013,4,Inner Melbourne,Armadale,395.0
8032,2013,4,Inner Melbourne,Carlton North,500.0
8033,2013,4,Inner Melbourne,Carlton-Parkville,350.0
8034,2013,4,Inner Melbourne,CBD-St Kilda Rd,435.0
8035,2013,4,Inner Melbourne,Collingwood-Abbotsford,470.0
8036,2013,4,Inner Melbourne,Docklands,500.0
8037,2013,4,Inner Melbourne,East Melbourne,460.0
8038,2013,4,Inner Melbourne,East St Kilda,360.0
8039,2013,4,Inner Melbourne,Elwood,395.0
8040,2013,4,Inner Melbourne,Fitzroy,510.0
8041,2013,4,Inner Melbourne,Fitzroy North-Clifton Hill,495.0
8042,2013,4,Inner Melbourne,Flemington-Kensington,390.0
8043,2013,4,Inner Melbourne,North Melbourne-West Melbourne,400.0
8044,2013,4,Inner Melbourne,Port Melbourne,525.0
8045,2013,4,Inner Melbourne,Prahran-Windsor,388.0
8046,2013,4,Inner Melbourne,Richmond-Burnley,470.0
8047,2013,4,Inner Melbourne,South Melbourne,495.0
8048,2013,4,Inner Melbourne,South Yarra,400.0
8049,2013,4,Inner Melbourne,Southbank,500.0
8050,2013,4,Inner Melbourne,St Kilda,380.0
8051,2013,4,Inner Melbourne,Toorak,450.0
8052,2013,4,Inner Eastern Melbourne,Balwyn,460.0
8053,2013,4,Inner Eastern Melbourne,Blackburn,380.0
8054,2013,4,Inner Eastern Melbourne,Box Hill,360.0
8055,2013,4,Inner Eastern Melbourne,Bulleen-Templestowe-Doncaster,420.0
8056,2013,4,Inner Eastern Melbourne,Burwood-Ashburton,400.0
8057,2013,4,Inner Eastern Melbourne,Camberwell-Glen Iris,425.0
8058,2013,4,Inner Eastern Melbourne,Canterbury-Surrey Hills-Mont Albert,430.0
8059,2013,4,Inner Eastern Melbourne,Chadstone-Oakleigh,385.0
8060,2013,4,Inner Eastern Melbourne,Clayton,350.0
8061,2013,4,Inner Eastern Melbourne,Doncaster East-Donvale,420.0
8062,2013,4,Inner Eastern Melbourne,East Hawthorn,395.0
8063,2013,4,Inner Eastern Melbourne,Glen Waverley-Mulgrave,420.0
8064,2013,4,Inner Eastern Melbourne,Hawthorn,355.0
8065,2013,4,Inner Eastern Melbourne,Kew,450.0
8066,2013,4,Inner Eastern Melbourne,Mount Waverley,420.0
8067,2013,4,Inner Eastern Melbourne,Nunawading-Mitcham,365.0
8068,2013,4,Inner Eastern Melbourne,Vermont-Forest Hill-Burwood East,390.0
8069,2013,4,Southern Melbourne,Aspendale-Chelsea-Carrum,360.0
8070,2013,4,Southern Melbourne,Bentleigh,410.0
8071,2013,4,Southern Melbourne,Brighton,630.0
8072,2013,4,Southern Melbourne,Brighton East,585.0
8073,2013,4,Southern Melbourne,Carnegie,350.0
8074,2013,4,Southern Melbourne,Caulfield,385.0
8075,2013,4,Southern Melbourne,Cheltenham,380.0
8076,2013,4,Southern Melbourne,Elsternwick,390.0
8077,2013,4,Southern Melbourne,Hampton-Beaumaris,495.0
8078,2013,4,Southern Melbourne,Malvern,415.0
8079,2013,4,Southern Melbourne,Malvern East,370.0
8080,2013,4,Southern Melbourne,Mentone-Parkdale-Mordialloc,360.0
8081,2013,4,Southern Melbourne,Murrumbeena-Hughesdale,365.0
8082,2013,4,Outer Western Melbourne,Altona,340.0
8083,2013,4,Outer Western Melbourne,Footscray,330.0
8084,2013,4,Outer Western Melbourne,Keilor East-Avondale Heights,370.0
8085,2013,4,Outer Western Melbourne,Melton,270.0
8086,2013,4,Outer Western Melbourne,Newport-Spotswood,400.0
8087,2013,4,Outer Western Melbourne,St Albans-Deer Park,300.0
8088,2013,4,Outer Western Melbourne,Sunshine,296.0
8089,2013,4,Outer Western Melbourne,Sydenham,345.0
8090,2013,4,Outer Western Melbourne,Werribee-Hoppers Crossing,290.0
8091,2013,4,Outer Western Melbourne,West Footscray,320.0
8092,2013,4,Outer Western Melbourne,Williamstown,450.0
8093,2013,4,Outer Western Melbourne,Yarraville-Seddon,385.0
8094,2013,4,North Western Melbourne,Broadmeadows-Roxburgh Park,311.0
8095,2013,4,North Western Melbourne,Brunswick,400.0
8096,2013,4,North Western Melbourne,Coburg-Pascoe Vale South,380.0
8097,2013,4,North Western Melbourne,Craigieburn,320.0
8098,2013,4,North Western Melbourne,East Brunswick,400.0
8099,2013,4,North Western Melbourne,Essendon,350.0
8100,2013,4,North Western Melbourne,Gladstone Park-Tullamarine,320.0
8101,2013,4,North Western Melbourne,Keilor,380.0
8102,2013,4,North Western Melbourne,Moonee Ponds-Ascot Vale,380.0
8103,2013,4,North Western Melbourne,Oak Park-Glenroy-Fawkner,330.0
8104,2013,4,North Western Melbourne,Pascoe Vale-Coburg North,340.0
8105,2013,4,North Western Melbourne,Sunbury,320.0
8106,2013,4,North Western Melbourne,West Brunswick,320.0
8107,2013,4,North Eastern Melbourne,Bundoora-Greensborough-Hurstbridge,340.0
8108,2013,4,North Eastern Melbourne,Eltham-Research-Montmorency,365.0
8109,2013,4,North Eastern Melbourne,Fairfield-Alphington,350.0
8110,2013,4,North Eastern Melbourne,Heidelberg-Heidelberg West,350.0
8111,2013,4,North Eastern Melbourne,Ivanhoe-Ivanhoe East,385.0
8112,2013,4,North Eastern Melbourne,Mill Park-Epping,330.0
8113,2013,4,North Eastern Melbourne,Northcote,440.0
8114,2013,4,North Eastern Melbourne,Preston,360.0
8115,2013,4,North Eastern Melbourne,Reservoir,320.0
8116,2013,4,North Eastern Melbourne,Thomastown-Lalor,310.0
8117,2013,4,North Eastern Melbourne,Thornbury,330.0
8118,2013,4,North Eastern Melbourne,Whittlesea,330.0
8119,2013,4,Outer Eastern Melbourne,Bayswater,335.0
8120,2013,4,Outer Eastern Melbourne,Boronia,340.0
8121,2013,4,Outer Eastern Melbourne,Croydon-Lilydale,345.0
8122,2013,4,Outer Eastern Melbourne,Ferntree Gully,340.0
8123,2013,4,Outer Eastern Melbourne,Ringwood,340.0
8124,2013,4,Outer Eastern Melbourne,Rowville,400.0
8125,2013,4,Outer Eastern Melbourne,Wantirna-Scoresby,375.0
8126,2013,4,Outer Eastern Melbourne,Yarra Ranges,330.0
8127,2013,4,South Eastern Melbourne,Berwick,350.0
8128,2013,4,South Eastern Melbourne,Cranbourne,340.0
8129,2013,4,South Eastern Melbourne,Dandenong,300.0
8130,2013,4,South Eastern Melbourne,Dandenong North-Endeavour Hills,310.0
8131,2013,4,South Eastern Melbourne,Narre Warren-Hampton Park,330.0
8132,2013,4,South Eastern Melbourne,Noble Park,300.0
8133,2013,4,South Eastern Melbourne,Pakenham,310.0
8134,2013,4,South Eastern Melbourne,Springvale,320.0
8135,2013,4,Mornington Peninsula,Dromana-Portsea,300.0
8136,2013,4,Mornington Peninsula,Frankston,300.0
8137,2013,4,Mornington Peninsula,Hastings-Flinders,305.0
8138,2013,4,Mornington Peninsula,Mt Eliza-Mornington-Mt Martha,390.0
8139,2013,4,Mornington Peninsula,Seaford-Carrum Downs,320.0
8140,2013,4,Geelong,Belmont-Grovedale,320.0
8141,2013,4,Geelong,Corio,250.0
8142,2013,4,Geelong,Geelong-Newcombe,295.0
8143,2013,4,Geelong,Herne Hill-Geelong West,290.0
8144,2013,4,Geelong,Lara,320.0
8145,2013,4,Geelong,Newtown,305.0
8146,2013,4,Geelong,North Geelong,295.0
8147,2013,4,Ballarat,Ballarat,260.0
8148,2013,4,Ballarat,Mount Clear-Buninyong,295.0
8149,2013,4,Ballarat,Sebastopol-Delacombe,255.0
8150,2013,4,Ballarat,Wendouree-Alfredton,280.0
8151,2013,4,Bendigo,Bendigo,270.0
8152,2013,4,Bendigo,Flora Hill-Bendigo East,280.0
8153,2013,4,Bendigo,Golden Square-Kangaroo Flat,280.0
8154,2013,4,Bendigo,North Bendigo,285.0
8155,2013,4,Other Regional Centres,Bairnsdale,260.0
8156,2013,4,Other Regional Centres,Benalla,220.0
8157,2013,4,Other Regional Centres,Castlemaine,300.0
8158,2013,4,Other Regional Centres,Echuca,260.0
8159,2013,4,Other Regional Centres,Hamilton,230.0
8160,2013,4,Other Regional Centres,Horsham,235.0
8161,2013,4,Other Regional Centres,Mildura,240.0
8162,2013,4,Other Regional Centres,Moe-Newborough,190.0
8163,2013,4,Other Regional Centres,Morwell,188.0
8164,2013,4,Other Regional Centres,Ocean Grove-Barwon Heads,350.0
8165,2013,4,Other Regional Centres,Portland,230.0
8166,2013,4,Other Regional Centres,Sale-Maffra,250.0
8167,2013,4,Other Regional Centres,Seymour,220.0
8168,2013,4,Other Regional Centres,Shepparton,250.0
8169,2013,4,Other Regional Centres,Swan Hill,220.0
8170,2013,4,Other Regional Centres,Torquay,400.0
8171,2013,4,Other Regional Centres,Traralgon,260.0
8172,2013,4,Other Regional Centres,Wanagaratta,240.0
8173,2013,4,Other Regional Centres,Warragul,270.0
8174,2013,4,Other Regional Centres,Warrnambool,280.0
8175,2013,4,Other Regional Centres,Wodonga,270.0
