,coordinates,cost_text,name,rooms
10522,"[-37.6854046, 144.9324717]",355.0,3 Wodonga Street Broadmeadows VIC 3047,"['3 Beds', '1 Bath', '1 Parking']"
10523,"[-37.6840941, 144.9068866]",350.0,2 Rose Court Jacana VIC 3047,"['3 Beds', '1 Bath', '1 Parking']"
10524,"[-37.6902984, 144.9147118]",340.0,9 Fox Court Jacana VIC 3047,"['3 Beds', '1 Bath', '1 Parking']"
10525,"[-37.6878552, 144.9262359]",200.0,6/219 Widford St Broadmeadows VIC 3047,"['1 Bed', '1 Bath']"
10526,"[-37.6800963, 144.9059837]",330.0,2 Tyabb Crt Broadmeadows VIC 3047,"['3 Beds', '1 Bath', '1 Parking']"
10527,"[-37.6838995, 144.9223041]",400.0,2/141 Cuthbert Street Broadmeadows VIC 3047,"['3 Beds', '2 Baths', '2 Parking']"
10528,"[-37.6927022, 144.9203877]",300.0,7 Glen Allan Street Broadmeadows VIC 3047,"['3 Beds', '1 Bath', '2 Parking']"
10529,"[-37.6719437, 144.9415398]",280.0,1/18 King Street Dallas VIC 3047,"['1 Bed', '1 Bath']"
10530,"[-37.709664599999996, 144.9916598]",380.0,13 Landy Street Broadmeadows VIC 3047,"['4 Beds', '2 Baths', '3 Parking']"
10531,"[-37.6669001, 144.9336329]",335.0,53 Morwell Cres Dallas VIC 3047,"['3 Beds', '1 Bath', '2 Parking']"
10532,"[-37.67561389999999, 144.9159157]",400.0,7 Kay Court Broadmeadows VIC 3047,"['3 Beds', '1 Bath']"
10533,"[-37.6885894, 144.9309222]",350.0,46 Holberry Str Broadmeadows VIC 3047,"['4 Beds', '1 Bath', '2 Parking']"
10534,"[-37.8656105, 145.2835967]",370.0,3/31 Cypress Avenue Boronia VIC 3155,"['2 Beds', '1 Bath', '1 Parking']"
10535,"[-37.8721848, 145.2831211]",550.0,7/28 Aubrey Grove Boronia VIC 3155,"['3 Beds', '2 Baths', '1 Parking']"
10536,"[-37.8517962, 145.2828836]",520.0,2/3 Damar Avenue Boronia VIC 3155,"['3 Beds', '2 Baths', '2 Parking']"
10537,"[-37.862024, 145.2886273]",475.0,7/2 Floriston Road Boronia VIC 3155,"['3 Beds', '2 Baths', '1 Parking']"
10538,"[-37.8621001, 145.2775289]",425.0,4/196 Boronia Road Boronia VIC 3155,"['3 Beds', '2 Baths', '2 Parking']"
10539,"[-37.8613623, 145.2694543]",425.0,1 Valerie Street Boronia VIC 3155,"['3 Beds', '1 Bath']"
10540,"[-37.8539286, 145.2838361]",415.0,2/32 Central Avenue Boronia VIC 3155,"['3 Beds', '1 Bath', '1 Parking']"
10541,"[-37.8636467, 145.2761471]",450.0,4/18 Woodvale Road Boronia VIC 3155,"['2 Beds', '2 Baths', '1 Parking']"
10542,"[-37.862414, 145.2927301]",450.0,37 Boronia Road Boronia VIC 3155,"['3 Beds', '1 Bath', '2 Parking']"
10543,"[-37.8643286, 145.2645886]",400.0,1/218 Scoresby Road Boronia VIC 3155,"['3 Beds', '1 Bath', '1 Parking']"
10544,"[-37.8610682, 145.2867055]",420.0,Boronia VIC 3155,"['2 Beds', '1 Bath', '2 Parking']"
10545,"[-37.85417229999999, 145.2816119]",370.0,1/39 Central Avenue Boronia VIC 3155,"['2 Beds', '1 Bath', '1 Parking']"
10546,"[-37.8587228, 145.2872885]",400.0,104/7 Rosella Avenue Boronia VIC 3155,"['2 Beds', '1 Bath', '1 Parking']"
10547,"[-37.8501683, 145.2991604]",500.0,1/36 Albert Avenue Boronia VIC 3155,"['3 Beds', '1 Bath', '1 Parking']"
10548,"[-37.8698288, 145.2875908]",450.0,23 Currawa Drive Boronia VIC 3155,"['4 Beds', '2 Baths', '1 Parking']"
10549,"[-37.859402, 145.2533937]",430.0,26 Matlock Road Boronia VIC 3155,"['3 Beds', '1 Bath', '4 Parking']"
10550,"[-37.8557408, 145.2855394]",400.0,101/4 Short Street Boronia VIC 3155,"['2 Beds', '2 Baths', '1 Parking']"
10551,"[-37.85375210000001, 145.2866407]",630.0,1 Olive Grove Boronia VIC 3155,"['4 Beds', '2 Baths', '1 Parking']"
10552,"[-37.859466499999996, 145.2818256]",450.0,1/1 Iris Crescent Boronia VIC 3155,"['2 Beds', '2 Baths', '1 Parking']"
10553,"[-37.847196, 145.287119]",400.0,2/378 Dorset Road Boronia VIC 3155,"['2 Beds', '1 Bath', '1 Parking']"
10554,"[-37.8658296, 145.2856746]",280.0,Room 6/184 Dorset Road Boronia VIC 3155,"['0 Beds', '1 Bath']"
10555,"[-37.8527714, 145.294069]",580.0,3 The Grove Boronia VIC 3155,"['4 Beds', '2 Baths', '2 Parking']"
10556,"[-37.8659382, 145.2952783]",560.0,13 Pinevale Court Boronia VIC 3155,"['4 Beds', '2 Baths', '4 Parking']"
10558,"[-37.8608809, 145.2609487]",430.0,22 Crotty Road Boronia VIC 3155,"['3 Beds', '1 Bath', '3 Parking']"
10559,"[-37.8507874, 145.2993815]",480.0,16 Lyndon Road Boronia VIC 3155,"['4 Beds', '2 Baths', '2 Parking']"
10560,"[-37.8457186, 145.2874306]",350.0,4 Landscape Drive Boronia VIC 3155,"['2 Beds', '1 Bath', '2 Parking']"
10561,"[-37.854281, 145.2976319]",250.0,Rooms/51 Albert Avenue Boronia VIC 3155,"['1 Bed', '1 Bath']"
10563,"[-37.8521991, 145.0115983]",400.0,4/597 Orrong Road Armadale VIC 3143,"['1 Bed', '1 Bath', '1 Parking']"
10564,"[-37.857009, 145.015069]",400.0,24/6-8 Avondale Road Armadale VIC 3143,"['2 Beds', '1 Bath']"
10565,"[-37.8498493, 145.0145686]",450.0,6/770 Malvern Road Armadale VIC 3143,"['3 Beds', '1 Bath', '1 Parking']"
10566,"[-37.8628024, 145.0208818]",435.0,G05/523 Dandenong Road Armadale VIC 3143,"['1 Bed', '1 Bath', '1 Parking']"
10567,"[-37.859964, 145.026537]",1150.0,33 Barkly Ave Armadale VIC 3143,"['3 Beds', '2 Baths']"
10568,"[-37.8502434, 145.0148699]",500.0,1 Watson Street Armadale VIC 3143,"['2 Beds', '1 Bath']"
10569,"[-37.8634596, 145.025762]",1150.0,21 Valentine Grove Armadale VIC 3143,"['3 Beds', '1 Bath', '1 Parking']"
10570,"[-37.8546269, 145.0153947]",1100.0,303/835 High Street Armadale VIC 3143,"['2 Beds', '2 Baths', '1 Parking']"
10571,"[-37.8555469, 145.0253117]",670.0,10 Mercer Way Armadale VIC 3143,"['2 Beds', '1 Bath', '2 Parking']"
10572,"[-37.8553308, 145.0201772]",770.0,104/959 High Street Armadale VIC 3143,"['2 Beds', '2 Baths', '2 Parking']"
10573,"[-37.8568113, 145.013148]",460.0,1/9 Barnato Grove Armadale VIC 3143,"['2 Beds', '1 Bath', '2 Parking']"
10574,"[-37.85662, 145.018182]",2200.0,4a Fetherston Street Armadale VIC 3143,"['3 Beds', '2 Baths', '2 Parking']"
10575,"[-37.85934659999999, 145.0208286]",515.0,1/5 St James Road Armadale VIC 3143,"['2 Beds', '1 Bath', '1 Parking']"
10576,"[-37.8573515, 145.017539]",420.0,6/58 Sutherland Road Armadale VIC 3143,"['2 Beds', '1 Bath', '1 Parking']"
10577,"[-37.8553775, 145.0176897]",680.0,3/892 High St Armadale VIC 3143,"['2 Beds', '1 Bath', '1 Parking']"
10578,"[-37.8546269, 145.0153947]",850.0,205/835 High Street Armadale VIC 3143,"['2 Beds', '2 Baths', '2 Parking']"
10579,"[-37.8632468, 145.019001]",385.0,16/1 Kooyong Road Armadale VIC 3143,"['2 Beds', '1 Bath', '1 Parking']"
10580,"[-37.8565853, 145.0231357]",520.0,4/33 Clarendon Street Armadale VIC 3143,"['2 Beds', '1 Bath', '1 Parking']"
10581,"[-37.860329, 145.0220163]",300.0,14/27 St Georges Road Armadale VIC 3143,"['1 Bed', '1 Bath', '1 Parking']"
10582,"[-37.857009, 145.015069]",360.0,24/6-8 Avondale Road Armadale VIC 3143,"['2 Beds', '1 Bath']"
10584,"[-37.8553775, 145.0176897]",680.0,3/892 High St Armadale VIC 3143,"['2 Beds', '1 Bath', '1 Parking']"
10585,"[-37.8542296, 145.0124538]",800.0,201/737 High Street Armadale VIC 3143,"['2 Beds', '2 Baths', '1 Parking']"
10586,"[-37.8521518, 145.0208754]",1400.0,123 Kooyong Road Armadale VIC 3143,"['4 Beds', '2 Baths', '1 Parking']"
10587,"[-37.8519949, 145.0189596]",760.0,17 Glassford Street Armadale VIC 3143,"['4 Beds', '1 Bath']"
10588,"[-37.86022579999999, 145.0281232]",370.0,7/1-3 Barkly Avenue Armadale VIC 3143,"['2 Beds', '1 Bath']"
10589,"[-37.8613684, 145.0192383]",395.0,2/50A Wattletree Road Armadale VIC 3143,"['2 Beds', '1 Bath', '1 Parking']"
10590,"[-37.8516027, 145.0154618]",580.0,14 Eileen Street Armadale VIC 3143,"['2 Beds', '1 Bath']"
10591,"[-37.8615111, 145.0274411]",750.0,5 Llaneast Street Armadale VIC 3143,"['3 Beds', '1 Bath', '1 Parking']"
10592,"[-37.8529656, 145.0154726]",550.0,7 Osment Street Armadale VIC 3143,"['3 Beds', '1 Bath']"
10593,"[-37.8622025, 145.0227805]",650.0,22 Egerton Rd Armadale VIC 3143,"['3 Beds', '1 Bath']"
10594,"[-37.8614772, 145.0176827]",455.0,1/395 Dandenong Road Armadale VIC 3143,"['2 Beds', '1 Bath', '2 Parking']"
10595,"[-37.8589491, 145.0103069]",570.0,13 Karbarook Avenue Armadale VIC 3143,"['2 Beds', '1 Bath', '1 Parking']"
10596,"[-37.854979, 145.015487]",400.0,830A High Street Armadale VIC 3143,"['2 Beds', '1 Bath', '1 Parking']"
10597,"[-38.2183323, 146.4243764]",360.0,49 Porter Street Morwell VIC 3840,"['3 Beds', '1 Bath']"
10598,"[-38.2273195, 146.4152802]",360.0,146 Vincent Road Morwell VIC 3840,"['3 Beds', '1 Bath']"
10599,"[-38.2342282, 146.4274815]",230.0,1/17 Kurt Street Morwell VIC 3840,"['2 Beds', '1 Bath']"
10600,"[-38.2340283, 146.3934121]",470.0,147 Helen Street Morwell VIC 3840,"['5 Beds', '2 Baths']"
10601,"[-38.2388202, 146.3931992]",310.0,4/31 Elgin Street Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10602,"[-38.2312198, 146.3910133]",380.0,37 Madden Street Morwell VIC 3840,"['3 Beds', '1 Bath', '2 Parking']"
10603,"[-38.2310605, 146.4130062]",250.0,1/6 Barry Street Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10604,"[-38.2351086, 146.4107761]",290.0,77 Comans Street Morwell VIC 3840,"['2 Beds', '1 Bath']"
10605,"[-38.23909159999999, 146.4113382]",380.0,10 Wicks Cres Morwell VIC 3840,"['4 Beds', '2 Baths', '2 Parking']"
10606,"[-38.2390313, 146.4155425]",420.0,2 Mountain Grey Circuit Morwell VIC 3840,"['4 Beds', '2 Baths', '2 Parking']"
10607,"[-38.2377892, 146.3924972]",440.0,15 Ann St Morwell VIC 3840,"['3 Beds', '1 Bath']"
10608,"[-38.2349229, 146.3954945]",320.0,6 Buckley Street Morwell VIC 3840,"['2 Beds', '1 Bath', '3 Parking']"
10609,"[-38.2387661, 146.3906031]",300.0,1/1 Aherin Street Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10610,"[-38.2314646, 146.4164171]",340.0,28 Barry St Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10611,"[-38.2857168, 146.4858477]",600.0,Jeeralang North Road Hazelwood North VIC 3840,"['5 Beds', '2 Baths', '4 Parking']"
10612,"[-38.2371755, 146.4184287]",345.0,15 Green Street Morwell VIC 3840,"['3 Beds', '1 Bath', '1 Parking']"
10613,"[-38.2249585, 146.4260383]",340.0,7 Budge Street Morwell VIC 3840,"['2 Beds', '1 Bath', '4 Parking']"
10614,"[-38.2247062, 146.4319552]",340.0,2/49 Waratah Drive Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10615,"[-38.2397356, 146.418523]",300.0,405 Princes Drive Morwell VIC 3840,"['2 Beds', '1 Bath']"
10616,"[-38.219293, 146.4175839]",250.0,3/21 Franklin Street Morwell VIC 3840,"['1 Bed', '1 Bath', '2 Parking']"
10617,"[-38.2288715, 146.4314554]",280.0,4/8 Laurel Street Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10618,"[-38.232933, 146.4275034]",370.0,12 Peter Street Morwell VIC 3840,"['3 Beds', '1 Bath', '3 Parking']"
10619,"[-38.2241372, 146.4220148]",350.0,3 Stephenson Street Morwell VIC 3840,"['3 Beds', '1 Bath', '1 Parking']"
10620,"[-38.2173106, 146.4199594]",340.0,6A Crinigan Rd Morwell VIC 3840,"['3 Beds', '1 Bath', '2 Parking']"
10621,"[-38.2174263, 146.4246388]",350.0,77 Crinigan Road Morwell VIC 3840,"['3 Beds', '1 Bath']"
10622,"[-38.2379982, 146.3905473]",290.0,Unit 4/7 Elgin St Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10623,"[-38.2243038, 146.4233268]",340.0,5 Williams Street Morwell VIC 3840,"['3 Beds', '1 Bath']"
10624,"[-38.218383, 146.4193034]",290.0,75 Haywood St Morwell VIC 3840,"['3 Beds', '1 Bath']"
10625,"[-38.2286372, 146.3945982]",450.0,36 Bellarine Cct Morwell VIC 3840,"['5 Beds', '2 Baths', '2 Parking']"
10626,"[-38.23821239999999, 146.4124378]",380.0,7 Rachel Way Morwell VIC 3840,"['3 Beds', '1 Bath', '2 Parking']"
10627,"[-38.2298728, 146.413531]",370.0,13 Denise Street Morwell VIC 3840,"['3 Beds', '1 Bath', '3 Parking']"
10628,"[-38.2320498, 146.4268692]",320.0,3 Susan Ct Morwell VIC 3840,"['3 Beds', '1 Bath', '2 Parking']"
10629,"[-38.2321795, 146.3922811]",400.0,31 Jane Street Morwell VIC 3840,"['3 Beds', '1 Bath', '1 Parking']"
10630,"[-38.2286606, 146.4315035]",250.0,4/2 Opal Place Morwell VIC 3840,"['0 Beds', '0 Baths', '1 Parking']"
10631,"[-38.2401142, 146.3976587]",140.0,4/54 Elgin Street Morwell VIC 3840,"['1 Bed', '1 Bath', '1 Parking']"
10632,"[-38.23017300000001, 146.395847]",410.0,58 Latrobe Road Morwell VIC 3840,"['4 Beds', '2 Baths', '4 Parking']"
10633,"[-38.2416778, 146.3962046]",280.0,3/1A Grandview Grove Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10634,"[-38.2350236, 146.3876907]",330.0,3/98 Commercial Road Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10635,"[-38.2408446, 146.3973089]",180.0,3/47 Tarwin Street Morwell VIC 3840,"['1 Bed', '1 Bath', '1 Parking']"
10636,"[-38.23392090000001, 146.4014188]",390.0,11 Victor Street Morwell VIC 3840,"['3 Beds', '1 Bath', '2 Parking']"
10637,"[-38.2273992, 146.4210964]",320.0,54 Robertson Street Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10638,"[-38.2277883, 146.4182101]",325.0,31 Hourigan Road Morwell VIC 3840,"['3 Beds', '1 Bath', '2 Parking']"
10639,"[-38.2224156, 146.418385]",200.0,3/29 Haywood Street Morwell VIC 3840,"['1 Bed', '1 Bath', '1 Parking']"
10640,"[-38.2317472, 146.4113555]",350.0,30 Cynthia Street Morwell VIC 3840,"['3 Beds', '1 Bath', '1 Parking']"
10641,"[-38.23132390000001, 146.4188223]",330.0,6 Hunt Street Morwell VIC 3840,"['3 Beds', '1 Bath', '1 Parking']"
10642,"[-38.228037, 146.4222772]",300.0,71 Hourigan Road Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10643,"[-38.2365565, 146.384718]",330.0,21 Driffield Road Morwell VIC 3840,"['3 Beds', '1 Bath', '1 Parking']"
10644,"[-38.2344619, 146.4260669]",210.0,2/1 Kurt Street Morwell VIC 3840,"['1 Bed', '1 Bath', '1 Parking']"
10645,"[-38.2267192, 146.42149]",330.0,2 Evans Street Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10646,"[-38.23632780000001, 146.4030803]",210.0,4/18 Hopetoun Avenue Morwell VIC 3840,"['2 Beds', '1 Bath']"
10647,"[-38.2387584, 146.3937457]",240.0,2/24 Hazelwood Road Morwell VIC 3840,"['2 Beds', '1 Bath']"
10648,"[-38.2325671, 146.3923434]",240.0,4/23 Jane Street Morwell VIC 3840,"['1 Bed', '1 Bath', '1 Parking']"
10649,"[-38.2292669, 146.3980571]",310.0,30 Elizabeth Street Morwell VIC 3840,"['2 Beds', '1 Bath', '1 Parking']"
10650,"[-37.8274177, 144.9587959]",500.0,1306/285 City Road Southbank VIC 3006,"['2 Beds', '1 Bath', '1 Parking']"
10651,"[-37.8276686, 144.9566961]",395.0,3402/61 Haig Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10652,"[-37.8271909, 144.9573763]",650.0,1008/80 Clarendon Street Southbank VIC 3006,"['2 Beds', '2 Baths', '1 Parking']"
10653,"[-37.8213341, 144.9646982]",850.0,"Level 35, 3501/7 Riverside Quay Southbank VIC 3006","['2 Beds', '2 Baths', '1 Parking']"
10654,"[-37.8304682, 144.9679382]",400.0,1701a/60 Dorcas Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10655,"[-37.8269008, 144.9595298]",650.0,3606/45 Clarke Street Southbank VIC 3006,"['2 Beds', '2 Baths']"
10656,"[-37.8257343, 144.9596645]",475.0,2204/250 City Road Southbank VIC 3006,"['2 Beds', '1 Bath']"
10657,"[-37.82966270000001, 144.9685634]",450.0,1003/75 Coventry Street Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10658,"[-37.8271243, 144.9581274]",420.0,2409/105 Clarendon Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10659,"[-37.827753, 144.9584141]",410.0,901/109 Clarendon Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10660,"[-37.82615550000001, 144.9592691]",350.0,1103/33 Clarke Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10661,"[-37.8292693, 144.9667684]",675.0,5/116 Dodds Street Southbank VIC 3006,"['3 Beds', '1 Bath', '1 Parking']"
10662,"[-37.8270615, 144.9574341]",495.0,2410/45 Haig Street Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10663,"[-37.826641, 144.9596778]",525.0,2503/245 City Road Southbank VIC 3006,"['2 Beds', '2 Baths']"
10664,"[-37.82615550000001, 144.9592691]",320.0,802/33 Clarke Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10665,"[-37.8259165, 144.9705248]",1300.0,907/250 St Kilda Road Southbank VIC 3006,"['3 Beds', '2 Baths', '2 Parking']"
10666,"[-37.8262537, 144.9599912]",500.0,3601/241 City Road Southbank VIC 3006,"['2 Beds', '1 Bath']"
10667,"[-37.825817, 144.9640414]",700.0,3908E/18 Hoff Blvd Southbank VIC 3006,"['2 Beds', '2 Baths']"
10668,"[-37.8243289, 144.9626463]",540.0,1508/163 City Road Road Southbank VIC 3006,"['3 Beds', '2 Baths', '1 Parking']"
10669,"[-37.8283819, 144.9668638]",550.0,32 Miles Street Southbank VIC 3006,"['2 Beds', '1 Bath', '1 Parking']"
10670,"[-37.8255907, 144.9705826]",1800.0,417/250 St Kilda Road Southbank VIC 3006,"['3 Beds', '2 Baths', '2 Parking']"
10671,"[-37.8213341, 144.9646982]",1100.0,2810/7 Riverside Quay Southbank VIC 3006,"['3 Beds', '2 Baths', '2 Parking']"
10672,"[-37.82284060000001, 144.9658569]",420.0,179/22 Kavanagh Street Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10673,"[-37.8292333, 144.9700372]",450.0,809/25 Coventry Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10674,"[-37.82409579999999, 144.9636789]",625.0,1109/60 Kavanagh Street Southbank VIC 3006,"['2 Beds', '2 Baths', '1 Parking']"
10675,"[-37.8298844, 144.9679382]",430.0,807/65 Coventry Street Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10676,"[-37.828206, 144.9679382]",550.0,606/102 Wells Street Southbank VIC 3006,"['2 Beds', '2 Baths', '1 Parking']"
10677,"[-37.8271243, 144.9581274]",420.0,1101/105 Clarendon St Southbank VIC 3006,"['1 Bed', '1 Bath']"
10678,"[-37.82673760000001, 144.9687443]",500.0,5/28 Wells Street Southbank VIC 3006,"['2 Beds', '1 Bath', '1 Parking']"
10679,"[-37.8271243, 144.9581274]",520.0,1612/105 Clarendon St Southbank VIC 3006,"['2 Beds', '1 Bath']"
10680,"[-37.8271243, 144.9581274]",500.0,3001/105 Clarendon St Southbank VIC 3006,"['1 Bed', '1 Bath']"
10681,"[-37.8252463, 144.9657228]",460.0,1802/152 Sturt Street Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10682,"[-37.8252463, 144.9657228]",440.0,722/152 Sturt Street Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10683,"[-37.8294033, 144.9692407]",550.0,1012/39 Coventry Street Southbank VIC 3006,"['2 Beds', '1 Bath', '1 Parking']"
10684,"[-37.8247376, 144.9617561]",770.0,120/183 City Road Southbank VIC 3006,"['3 Beds', '2 Baths', '2 Parking']"
10685,"[-37.826576, 144.962675]",480.0,2801E/42 - 48 Balston Street Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10686,"[-37.8298844, 144.9679382]",370.0,920/65 Coventry St Southbank VIC 3006,"['1 Bed', '1 Bath']"
10687,"[-37.8265664, 144.9562363]",510.0,15/79 Whiteman Street Southbank VIC 3006,"['2 Beds', '1 Bath', '1 Parking']"
10688,"[-37.8236674, 144.9631638]",410.0,3515/151 City Road Southbank VIC 3006,"['1 Bed', '1 Bath']"
10689,"[-37.8265664, 144.9562363]",495.0,52/79 Whiteman Street Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10690,"[-37.8255001, 144.9621299]",630.0,1805/118 Kavanagh Street Southbank VIC 3006,"['2 Beds', '2 Baths', '1 Parking']"
10691,"[-37.830541, 144.967508]",580.0,306/70 Dorcas Street Southbank VIC 3006,"['2 Beds', '2 Baths', '1 Parking']"
10692,"[-37.828206, 144.9679382]",570.0,306/102 Wells Street Southbank VIC 3006,"['2 Beds', '2 Baths', '1 Parking']"
10693,"[-37.82730979999999, 144.9588705]",400.0,2107/283 City Road Southbank VIC 3006,"['1 Bed', '1 Bath']"
10694,"[-37.8255001, 144.9621299]",550.0,2002/118 Kavanagh Street Southbank VIC 3006,"['2 Beds', '2 Baths']"
10695,"[-37.825817, 144.9640414]",600.0,1403/18 Hoff Boulevard Southbank VIC 3006,"['2 Beds', '2 Baths']"
10696,"[-37.8250217, 144.9615708]",450.0,302/1 Balston Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10697,"[-37.82384, 144.9624973]",1150.0,626/1 Queensbridge Square Southbank VIC 3006,"['2 Beds', '2 Baths', '2 Parking']"
10698,"[-37.8294033, 144.9692407]",380.0,815/39 Coventry Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10699,"[-37.8213341, 144.9646982]",553.0,4503/7 Riverside Quay Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10700,"[-37.8262537, 144.9599912]",580.0,3809/241 City Road Southbank VIC 3006,"['2 Beds', '1 Bath', '1 Parking']"
10701,"[-37.8278376, 144.9593337]",400.0,605/58 Clarke Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10702,"[-37.821952, 144.9633916]",70.0,5P24 70 Southbank Boulevard Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10703,"[-37.8220137, 144.9659363]",1950.0,1203/57 City Road Southbank VIC 3006,"['3 Beds', '2 Baths', '1 Parking']"
10704,"[-37.82776339999999, 144.9567525]",1500.0,2803/63 Haig Street Southbank VIC 3006,"['2 Beds', '1 Bath', '1 Parking']"
10705,"[-37.8213341, 144.9646982]",895.0,4804/7 Riverside Quay Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10706,"[-37.8236674, 144.9631638]",550.0,1504/151 City Road Southbank VIC 3006,"['2 Beds', '1 Bath']"
10707,"[-37.827753, 144.9584141]",450.0,2001/109 Clarendon Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10708,"[-37.8229251, 144.9611782]",450.0,3809/31-49 Queens Bridge Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10709,"[-37.823527, 144.9609538]",705.0,201/83 Queensbridge Street Southbank VIC 3006,"['3 Beds', '1 Bath', '1 Parking']"
10710,"[-37.8255027, 144.9613183]",445.0,910/1 Balston Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10711,"[-37.8296955, 144.9701755]",480.0,810/8 Dorcas Street Southbank VIC 3006,"['2 Beds', '2 Baths', '1 Parking']"
10712,"[-37.8255027, 144.9613183]",650.0,4411/1 Balston Street Southbank VIC 3006,"['2 Beds', '2 Baths', '1 Parking']"
10713,"[-37.8255027, 144.9613183]",450.0,3009/1 Balston Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10714,"[-37.8255027, 144.9613183]",450.0,4209/1 Balston Street Southbank VIC 3006,"['1 Bed', '1 Bath']"
10715,"[-37.8278376, 144.9593337]",500.0,501/58 Clarke Street Southbank VIC 3006,"['2 Beds', '1 Bath', '1 Parking']"
10716,"[-37.824658, 144.9630394]",525.0,106/88 Kavanagh Street Southbank VIC 3006,"['2 Beds', '1 Bath', '1 Parking']"
10717,"[-37.8231931, 144.9639881]",460.0,5602/70 Southbank Boulevard Southbank VIC 3006,"['1 Bed', '1 Bath']"
10718,"[-37.823527, 144.9609538]",685.0,401/83 Queensbridge Street Southbank VIC 3006,"['3 Beds', '1 Bath', '1 Parking']"
10719,"[-37.8270114, 144.9559351]",450.0,77/83 Whiteman Street Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10720,"[-37.8243289, 144.9626463]",425.0,2309/163 City Road Southbank VIC 3006,"['1 Bed', '1 Bath', '1 Parking']"
10721,"[-37.8270114, 144.9559351]",800.0,183/83 Whiteman Street Southbank VIC 3006,"['3 Beds', '2 Baths', '2 Parking']"
